prompt,prompt_len,target
New Data Triples Russia’s Covid-19 Death Toll.,46,False
U.K. Virus Surge Surpasses Spring Peak as Lockdown Choices Loom.,64,False
U.K. Authorizes Covid-19 Vaccine From Oxford and AstraZeneca.,61,False
"Argentina Legalizes Abortion, a Milestone in a Conservative Region.",67,False
‘It’s Creepy’: Unexplained Drones Are Swarming by Night Over Colorado.,70,False
United Methodist Church Announces Plan to Split Over Same-Sex Marriage.,71,False
"Democrats, Newly Dominant in Virginia, Race to Make New Laws.",61,False
‘Scarier’ Than Hurricane Maria: A Deadly Earthquake Terrifies Puerto Rico.,74,False
Australia’s Fires Through a Californian’s Eyes.,47,False
"The Minimum Wage Is Rising, but These Workers Are Being Left Behind.",68,False
"With Earthquakes and Storms, Puerto Rico’s Power Grid Can’t Catch a Break.",74,False
"‘I Lost My Legs’: Wounded in Iraq, He Sued Iran.",48,True
U.S. to Expel a Dozen Saudi Military Trainees After Pensacola Shooting.,71,False
What Happened When a State Made Food Stamps Harder to Get.,58,False
"Virginia Approves the E.R.A., Becoming the 38th State to Back It.",65,False
What to Know About the Virginia Gun Rally.,42,False
How 17 Outsize Portraits Rattled a Small Southern Town.,55,False
"Amid Tight Security, Virginia Gun Rally Draws Thousands of Supporters.",70,False
"Texas Student May Have Wuhan Coronavirus, as Dozens in U.S. Are Monitored.",74,False
"As Coronavirus and Fear Spread to the U.S., Chinese-Americans Rush to Help.",75,False
‘Demeaned and Humiliated’: What Happened to These Iranians at U.S. Airports.,76,True
"Flying Into Patchy Fog, Kobe Bryant’s Pilot Had a Decision to Make.",67,False
A Young Fan’s Selfie Captured Kobe Bryant a Day Before Fatal Crash.,67,False
How Los Angeles Counts Its Homeless Population.,47,False
American Life Expectancy Rises for First Time in Four Years.,60,False
Inside the California Military Base a Coronavirus Evacuee Tried to Flee.,72,False
‘Scared and Panicked’: Travelers Rush to Avoid Virus Quarantine.,64,False
Home at Last From China: A Foreign Exchange Student’s Travel Ordeal.,68,False
U.S. Officials Promise ‘Aggressive Measures’ to Contain Coronavirus.,68,False
Fear and Takeout: 14 Days in Coronavirus ‘Self-Quarantine’.,59,False
Inside the Race to Contain America’s First Coronavirus Case.,60,False
We Went to the National Mall to Ask Americans About Impeachment.,64,False
"In Trump Country, the Resistance Meets the Steel Curtain.",57,False
"After Disasters, Puerto Ricans Are Left With $1.6 Billion in Unpaid Insurance Claims.",85,False
"‘Helicopter Went Down, Flames Seen’: Kobe Bryant’s Last Flight.",63,False
Labeling Error to Blame for Hospital’s Release of Coronavirus Patient.,70,False
Playing on Kansas City Radio: Russian Propaganda.,49,False
An Old and Contested Solution to Boost Reading Scores: Phonics.,63,False
How Andrew Yang Handled His Asian-American Identity on the Campaign Trail.,74,False
A Hunt for Clues in Hawaii After a Tourist Couple Falls Ill With Coronavirus.,77,False
Boy Scouts Seek Bankruptcy to Survive a Deluge of Sex-Abuse Claims.,67,False
California Governor Declares Homeless Crisis ‘a Disgrace’.,58,False
Oklahoma’s Tribes Unite Against a Common Foe: Their Cherokee Governor.,70,False
Digital Tax Fight Emerges as Global Economic Threat.,52,False
Teaching Children How to Reverse an Overdose.,45,False
Don’t Send Them Here: Local Officials Resist Plans to House Coronavirus Patients.,81,False
Snow ✅ Sled ✅ Thrills ✅.,24,False
Why This Trump-Leaning Corner of South Carolina Has the Jitters.,64,False
"Tornadoes Kill 25 in Tennessee, Shredding Buildings in Nashville Area.",70,False
We Spoke to Six Americans With Coronavirus.,43,False
Nurses Battling Coronavirus Beg for Protective Gear and Better Planning.,72,False
‘It’s Pure Panic’: A Wrenching Wait at Nursing Home Where Coronavirus Took Hold.,80,False
"A Sanders Voter, Weary of Debt at 29: ‘I Have Nothing to Lose’.",63,False
Forfeited Games and Virtual Learning: Coronavirus Shuts Down Schools.,69,False
Coming Home to a Michigan County Where Life Has Shifted.,56,False
‘It’s Just Everywhere Already’: How Delays in Testing Set Back the U.S. Coronavirus Response.,93,False
A Rare Look Inside the Hospital Where 15 Coronavirus Patients Have Died.,72,False
‘An Eviction Notice’: Chaos After Colleges Tell Students to Stay Away.,70,False
Sick People Across the U.S. Say They Are Being Denied the Coronavirus Test.,75,False
Efforts to Control the Coronavirus in the U.S. Could Get Even More Extreme.,75,False
Coronavirus Testing Goes Mobile in Seattle.,43,False
"The Coronavirus Swamps Local Health Departments, Already Crippled by Cuts.",74,False
‘It’s Totally Ad Hoc’: Why America’s Virus Response Looks Like a Patchwork.,75,False
Doctors Fear Bringing Coronavirus Home: ‘I Am Sort of a Pariah in My Family’.,77,False
‘All Around Us Is Chaos’: Inside a Rural Town Upended by the Virus.,67,False
‘We Are Not a Hospital’: A Prison Braces for the Coronavirus.,61,False
What to Know Before Going to the Grocery Store in California.,61,False
Coronavirus and Poverty: A Mother Skips Meals So Her Children Can Eat.,70,False
One in Five Americans Ordered to Stay Home in Coronavirus Crackdown.,68,False
How Coronavirus-Weary Americans Are Seeking Joy.,48,False
The Coronavirus’s Rampage Through a Suburban Nursing Home.,58,False
Here’s What Calling in the National Guard Means.,48,False
"Deniers and Disbelievers: ‘If I Get Corona, I Get Corona.’.",59,False
She Was More Than a Statistic in a Pandemic: ‘We Didn’t Want Her to Get Lost’.,78,False
Police Tread Lightly as Pandemic Spreads.,41,False
"Spit On, Yelled At, Attacked: Chinese-Americans Fear for Their Safety.",70,False
"As Coronavirus Cases Add Up, California Frantically Counts Tests, Beds and Masks.",81,False
"Virus Brings States to a Standstill: Sessions Halt, Budgets Crater, Plans Wait.",79,False
Texas Tries to Balance Local Control With the Threat of a Pandemic.,67,False
Coronavirus Means Funerals Must Wait: ‘We Can’t Properly Bury Our Dead’.,72,False
‘Plz Cancel Our Cleaning’: Virus Leads Many to Cast Aside Household Help.,73,False
Governors Tell Outsiders From ‘Hot Zone’ to Stay Away as Virus Divides States.,78,False
"New Orleans Faces a Virus Nightmare, and Mardi Gras May Be Why.",63,False
"Coronavirus Cases, Concentrated on the Coasts, Now Threaten America’s Middle.",77,False
‘We Have Lost It All’: The Shock Felt by Millions of Unemployed Americans.,74,False
"Alone on the Road, a Trucker’s Long Haul as America Fights the Virus.",69,False
Judge Urges Release of Migrant Children After 4 Test Positive for Coronavirus in Detention.,91,False
Coronavirus Slowdown in Seattle Suggests Restrictions Are Working.,66,False
"Coronavirus Sweeps Through Detroit, a City That Has Seen Crisis Before.",71,False
‘Jails Are Petri Dishes’: Inmates Freed as the Virus Spreads Behind Bars.,73,False
Florida Pastor Arrested After Defying Virus Orders.,51,False
"Days After a Funeral in a Georgia Town, Coronavirus ‘Hit Like a Bomb’.",70,False
"Florida Governor, at Long Last, Orders Residents to Stay Home to Avoid Coronavirus.",83,False
How 2 Very Different Los Angeles Hospitals Are Facing Coronavirus.,66,False
The Apocalypse as an ‘Unveiling’: What Religion Teaches Us About the End Times.,79,False
"Farmworkers, Mostly Undocumented, Become ‘Essential’ During Pandemic.",69,False
"Maryland’s Governor, a Republican, Is Willing to Spar With Trump for Supplies.",78,False
"Lawsuits Swell as Owners, From Gun Shops to Golf Courses, Demand to Open.",73,False
The Killer Flu of 1918: A Philadelphia Story.,45,False
"Leading by Example, Some Politicians Urge Residents to Wear Face Masks.",71,False
24 Hours in a Pandemic Nation.,30,False
Official Counts Understate the U.S. Coronavirus Death Toll.,59,False
"Amid Warnings of a Coronavirus ‘Pearl Harbor,’ Governors Walk a Fine Line.",74,False
"As School Moves Online, Many Students Stay Logged Out.",54,False
Black Americans Face Alarming Rates of Coronavirus Infection in Some States.,76,False
Optimism Is Less Distant as Global Coronavirus Battle Rages On.,63,False
Poultry Worker’s Death Highlights Spread of Coronavirus in Meat Plants.,71,False
"For Students at a Lone School in California, Class Is Still On.",63,False
‘You Could Lick the Benches’: Life for the First Wave of U.S. Survivors.,72,False
How a Premier U.S. Drug Company Became a Virus ‘Super Spreader’.,64,False
"Knocked Off Track by Coronavirus, Census Announces Delay in 2020 Count.",71,False
‘Overwhelmed and Frustrated’: What It’s Like Trying to Get an Abortion in Texas.,80,False
Coronavirus Outbreak at Virginia Nursing Home Spirals Out of Control as 45 Die.,79,False
"U.S. Governors, at Center of Virus Response, Weigh What It Will Take to Reopen States.",86,False
"Shoulder-to-Shoulder, These Detroit Workers Have No Choice but to Ride the Bus.",79,False
What Historians Will See When They Look Back on the Covid-19 Pandemic of 2020.,78,False
South Dakota Meat Plant Is Now Country’s Biggest Coronavirus Hot Spot.,70,False
An Army of Virus Tracers Takes Shape in Massachusetts.,54,False
Why We Don’t Know the True Death Rate for Covid-19.,51,False
"‘They’re Death Pits’: Virus Claims at Least 7,000 Lives in U.S. Nursing Homes.",78,False
How Millions of Women Became the Most Essential Workers in America.,67,False
"‘People Would Be So Receptive Right Now, and We Can’t Knock on Doors.’.",71,False
Why the Virus Is a Civil Rights Issue: ‘The Pain Will Not Be Shared Equally’.,77,False
‘Delusional’: Governors Reject Pence’s Claim on Virus Testing.,62,False
"Coronavirus Devastates Detroit Police, From the Chief on Down.",62,False
"Georgia, Tennessee and South Carolina Say Businesses Can Reopen Soon.",69,False
Doctors and Governors Vie for Masks in Cloak-and-Dagger Deals.,62,False
‘I Am Beyond Disturbed’: Internal Dissent as States Reopen Despite Virus.,73,False
Trump Says Harvard Must Pay Back Relief Money He Signed Into Law.,65,False
Imagine Online School in a Language You Don’t Understand.,57,False
Tight-Knit Company Towns Reel as Coronavirus Rolls Through.,59,False
A Coronavirus Death in Early February Was ‘Probably the Tip of an Iceberg’.,75,False
Trump Criticizes Georgia Governor for Decision to Reopen State.,63,False
"Goggles, Masks, Ponchos: Air Travel in the Thick of a Pandemic.",63,False
‘Florida Is a Terrible State to Be an Unemployed Person’.,57,False
‘It’s a Slap in the Face’: Victims Are Angered as Jails Free Inmates.,69,False
Midwest Mayors Debated When to Reopen in a Frank Call.,54,False
"Businesses Tiptoe Into a World of Masks, Gloves and Wary Customers.",67,False
"In a Crowded City, Leaders Struggle to Separate the Sick From the Well.",71,False
Serving Wings and a Prayer: It’s Back to Business for Fairbanks Restaurants.,76,False
Volunteer Emergency Responders Face a Dilemma: Save Lives or Stay Safe.,71,False
How Las Vegas Became Ground Zero for the American Jobs Crisis.,62,False
"Governors, Facing Pressures on All Sides, Weigh Reopening Their States.",71,False
Reopening Plans Across U.S. Are Creating Confusing Patchwork.,61,False
"With Campuses Closed, College Tours Move Online.",48,False
"Despite Trump’s Nudging, Schools Are Likely to Stay Shut for Months.",68,False
"Frustrated by Crowds, Coastal States Weigh What to Do About Beaches.",68,False
"After Decades of Service, Five Nuns Die as Virus Sweeps Through Convent.",72,False
"As Businesses Resurface After State Shutdowns, So Does Divisiveness.",68,False
"After a Lifetime Together, Coronavirus Takes Them Both.",55,False
The Coronavirus Becomes a Battle Cry for U.S. Extremists.,57,False
"Before Covid-19, Trump Aide Sought to Use Disease to Close Borders.",67,False
"With New Hot Spots Emerging, No Sign of a Respite.",50,False
"After Weeks on Zoom, Churches Consider Plans to Reopen.",55,False
Georgia Killing Puts Spotlight on a Police Force’s Troubled History.,68,False
Questions of Bias in Covid-19 Treatment Add to the Mourning for Black Families.,79,False
"After Months Apart, Mother’s Day Visits Through a Doorway.",58,False
Tribal Nations Face Most Severe Crisis in Decades as the Coronavirus Closes Casinos.,84,False
Venezuelan Oil Company Sues Miami Ex-Congressman Over $50 Million Deal.,71,False
Businesses Chafing Under Covid-19 Lockdowns Turn to Armed Defiance.,67,False
Wisconsin Supreme Court Strikes Down Stay-at-Home Order.,56,False
"In 3 Key States That Elected Trump, Bitter Divisions on Reopening.",66,False
Domestic Violence Calls Mount as Restrictions Linger: ‘No One Can Leave’.,73,False
A 92-Year-Old Piano Teacher Won’t Let Students Miss Bach in the Pandemic.,73,False
"Coronavirus Cases Slow in U.S., but the Big Picture Remains Tenuous.",68,False
Obama Says U.S. Lacks Leadership on Virus in Commencement Speeches.,67,False
Feds Suspect Vast Fraud Network Is Targeting U.S. Unemployment Systems.,71,False
One More Relationship Tested by the Pandemic: Siblings.,55,False
"Immigration Agency That Issues Visas, Green Cards Struggles to Stay Afloat.",75,False
"As States Reopen, Governors Balance Existing Risks With New Ones.",65,False
"Freed by Court Ruling, Republicans Step Up Effort to Patrol Voting.",67,False
"In a World ‘So Upside Down,’ the Virus Is Taking a Toll on Young People’s Mental Health.",88,False
"10 Years Old, Tearful and Confused After a Sudden Deportation.",62,False
"As Virus Lingers in Michigan, a New Crisis Arrives: Flooding.",61,False
"Lockdown Delays Cost at Least 36,000 Lives, Data Show.",54,False
Talking California With Our Newest Correspondent.,49,False
University of California Will End Use of SAT and ACT in Admissions.,67,False
The Country Enters a Memorial Day Weekend to Remember (or Forget).,66,False
"As Trump Pushes for Reopenings, Congregations Choose Safety Over Haste.",71,False
The Price of a Virus Lockdown: Economic ‘Free Fall’ in California.,66,False
"A Pandemic Bright Spot: In Many Places, Less Crime.",51,False
Bystander Videos of George Floyd and Others Are Policing the Police.,68,False
An ‘Avalanche of Evictions’ Could Be Bearing Down on America’s Renters.,71,False
"Minneapolis Police, Long Accused of Racism, Face Wrath of Wounded City.",71,False
"Asserting Sovereignty, Indian Casinos Defy California’s Governor and Reopen.",76,False
National Guard Called as Minneapolis Erupts in Solidarity for George Floyd.,75,False
What Happened in the Chaotic Moments Before George Floyd Died.,62,False
Ex-Officer Charged in Death of George Floyd in Minneapolis.,59,False
Appeals for Calm as Sprawling Protests Threaten to Spiral Out of Control.,73,False
Thousands of Complaints Do Little to Change Police Ways.,56,False
Two Crises Convulse a Nation: A Pandemic and Police Violence.,61,False
"Facing Protests Over Use of Force, Police Respond With More Force.",66,False
"How Minneapolis, One of America’s Most Liberal Cities, Struggles With Racism.",77,False
"After George Floyd’s Death, Toll Rises in Protests Across the Country.",70,False
New Charges for Former Minneapolis Police Officers as Protests Persist.,71,False
Workers Fearful of the Coronavirus Are Getting Fired and Losing Their Benefits.,79,False
